01/01/2018 00:00:00	9,23	245	346.402,69
31/01/2019 00:00:00	12,01	254	322.934,66
01/02/2019 00:00:00	12,93	274	275.240,18
02/02/2019 00:00:00	7,90	323	86.672,65
03/02/2019 00:00:00	3,25	116	7.388,35
04/02/2019 00:00:00	7,37	213	80.764,35
05/02/2019 00:00:00	5,69	217	24.396,99
06/02/2019 00:00:00	6,78	210	78.497,25
07/02/2019 00:00:00	4,74	253	32.627,87
08/02/2019 00:00:00	11,29	214	213.922,23
09/02/2019 00:00:00	12,99	199	246.074,23
10/02/2019 00:00:00	9,62	275	134.432,80
11/02/2019 00:00:00	3,56	74	25.241,69
12/02/2019 00:00:00	4,63	111	28.266,20
13/02/2019 00:00:00	3,60	152	6.702,89
14/02/2019 00:00:00	7,11	141	91.621,13
15/02/2019 00:00:00	4,82	140	48.867,92
16/02/2019 00:00:00	6,26	162	61.412,04
17/02/2019 00:00:00	5,56	218	40.875,54
18/02/2019 00:00:00	3,09	336	708,64
19/02/2019 00:00:00	2,39	51	293,01
20/02/2019 00:00:00	4,84	174	24.595,83
21/02/2019 00:00:00	7,91	146	122.767,82
22/02/2019 00:00:00	7,31	143	100.530,67
23/02/2019 00:00:00	4,62	132	33.499,45
24/02/2019 00:00:00	3,78	102	27.573,48
25/02/2019 00:00:00	3,99	121	24.903,64
26/02/2019 00:00:00	5,98	136	47.928,70
27/02/2019 00:00:00	8,44	196	102.271,26
28/02/2019 00:00:00	4,60	257	16.063,42
01/03/2019 00:00:00	3,62	239	27.639,46
02/03/2019 00:00:00	7,51	219	90.546,92
03/03/2019 00:00:00	16,38	211	287.405,94
04/03/2019 00:00:00	10,39	236	181.696,57
05/03/2019 00:00:00	10,34	173	186.205,09
06/03/2019 00:00:00	13,55	242	240.333,25
07/03/2019 00:00:00	9,95	207	74.653,01
08/03/2019 00:00:00	5,60	233	27.337,36
09/03/2019 00:00:00	7,53	223	81.203,62
10/03/2019 00:00:00	6,35	282	86.289,52
11/03/2019 00:00:00	5,03	94	46.361,99
12/03/2019 00:00:00	8,90	261	134.627,99
13/03/2019 00:00:00	5,88	310	38.831,32
14/03/2019 00:00:00	3,85	299	7.971,22
15/03/2019 00:00:00	2,53	327	640,37
16/03/2019 00:00:00	7,09	212	118.996,82
17/03/2019 00:00:00	6,60	340	46.607,99
18/03/2019 00:00:00	4,64	24	19.954,53
19/03/2019 00:00:00	5,16	44	46.470,42
20/03/2019 00:00:00	7,46	72	161.616,02
21/03/2019 00:00:00	6,97	87	110.360,91
22/03/2019 00:00:00	4,26	178	12.351,56
23/03/2019 00:00:00	4,67	92	23.375,72
24/03/2019 00:00:00	6,75	82	90.386,17
25/03/2019 00:00:00	9,98	77	240.308,83
26/03/2019 00:00:00	10,29	71	220.421,61
27/03/2019 00:00:00	8,29	86	138.068,87
28/03/2019 00:00:00	9,14	87	203.406,66
29/03/2019 00:00:00	5,00	155	37.313,56
30/03/2019 00:00:00	3,90	208	5.839,67
31/03/2019 00:00:00	4,20	75	24.208,10
01/04/2019 00:00:00	6,68	65	100.373,08
02/04/2019 00:00:00	5,27	319	23.769,86
03/04/2019 00:00:00	8,03	308	82.176,13
04/04/2019 00:00:00	8,41	219	120.450,77
05/04/2019 00:00:00	8,43	207	107.640,52
06/04/2019 00:00:00	7,19	243	106.669,54
07/04/2019 00:00:00	6,28	181	78.540,74
08/04/2019 00:00:00	8,92	211	133.957,20
09/04/2019 00:00:00	8,89	245	173.883,96
10/04/2019 00:00:00	7,19	334	93.986,67
11/04/2019 00:00:00	2,32	76	3.767,18
12/04/2019 00:00:00	3,96	83	12.965,77
13/04/2019 00:00:00	5,03	181	19.488,33
14/04/2019 00:00:00	5,39	191	19.932,12
15/04/2019 00:00:00	7,46	218	99.573,89
16/04/2019 00:00:00	5,18	144	30.313,82
17/04/2019 00:00:00	5,89	151	61.182,85
18/04/2019 00:00:00	4,34	91	21.170,30
19/04/2019 00:00:00	6,33	55	83.162,74
20/04/2019 00:00:00	7,98	67	167.714,79
21/04/2019 00:00:00	6,59	52	114.603,95
22/04/2019 00:00:00	6,40	177	57.018,20
23/04/2019 00:00:00	7,35	208	82.406,26
24/04/2019 00:00:00	10,64	199	200.905,21
25/04/2019 00:00:00	12,10	239	284.710,97
26/04/2019 00:00:00	6,08	256	107.055,15
27/04/2019 00:00:00	4,05	254	8.126,55
28/04/2019 00:00:00	5,26	102	43.856,49
29/04/2019 00:00:00	3,88	320	11.831,68
30/04/2019 00:00:00	3,85	340	7.525,59
01/05/2019 00:00:00	5,34	17	32.945,62
02/05/2019 00:00:00	7,22	51	128.501,21
03/05/2019 00:00:00	4,95	53	42.143,77
04/05/2019 00:00:00	5,89	73	65.362,05
05/05/2019 00:00:00	7,01	101	90.991,87
06/05/2019 00:00:00	4,61	223	14.617,23
07/05/2019 00:00:00	11,28	203	189.047,03
08/05/2019 00:00:00	15,16	235	311.775,30
09/05/2019 00:00:00	9,61	207	156.751,47
10/05/2019 00:00:00	7,99	236	133.599,41
11/05/2019 00:00:00	4,11	4	31.793,66
12/05/2019 00:00:00	7,21	99	110.465,06
13/05/2019 00:00:00	6,09	100	73.334,85
14/05/2019 00:00:00	5,14	73	56.040,17
15/05/2019 00:00:00	3,57	252	14.809,17
16/05/2019 00:00:00	8,48	281	156.843,67
17/05/2019 00:00:00	9,68	298	149.611,03
18/05/2019 00:00:00	7,37	289	91.101,15
19/05/2019 00:00:00	4,01	331	7.336,40
20/05/2019 00:00:00	2,85	55	897,71
21/05/2019 00:00:00	3,15	70	466,78
22/05/2019 00:00:00	3,93	245	10.897,62
23/05/2019 00:00:00	4,77	281	28.588,73
24/05/2019 00:00:00	4,91	10	22.029,76
25/05/2019 00:00:00	4,23	32	14.753,79
26/05/2019 00:00:00	4,12	355	6.729,85
27/05/2019 00:00:00	4,41	356	10.671,36
28/05/2019 00:00:00	4,51	28	20.410,62
29/05/2019 00:00:00	5,62	83	52.274,10
30/05/2019 00:00:00	4,40	80	30.087,82
31/05/2019 00:00:00	5,08	113	36.419,91
01/06/2019 00:00:00	3,22	203	5.115,42
02/06/2019 00:00:00	4,85	243	24.453,13
03/06/2019 00:00:00	3,56	235	17.332,84
04/06/2019 00:00:00	6,59	256	103.544,76
05/06/2019 00:00:00	5,26	264	68.562,71
06/06/2019 00:00:00	11,50	183	207.948,71
07/06/2019 00:00:00	6,74	273	156.472,82
08/06/2019 00:00:00	3,26	63	2.156,66
09/06/2019 00:00:00	2,79	19	1.694,81
10/06/2019 00:00:00	3,88	315	8.299,42
11/06/2019 00:00:00	6,34	339	28.714,19
12/06/2019 00:00:00	4,36	319	9.375,96
13/06/2019 00:00:00	2,73	340	1.049,46
14/06/2019 00:00:00	3,38	263	18.129,76
15/06/2019 00:00:00	4,61	264	16.522,38
16/06/2019 00:00:00	3,24	23	4.987,95
17/06/2019 00:00:00	2,74	143	2.065,98
18/06/2019 00:00:00	7,35	175	93.827,41
19/06/2019 00:00:00	5,03	256	37.558,90
20/06/2019 00:00:00	3,80	34	16.746,79
21/06/2019 00:00:00	4,38	65	22.370,78
22/06/2019 00:00:00	5,11	163	28.999,68
23/06/2019 00:00:00	5,18	217	42.091,47
24/06/2019 00:00:00	2,74	217	573,55
25/06/2019 00:00:00	3,70	113	8.676,57
26/06/2019 00:00:00	4,73	125	35.611,57
27/06/2019 00:00:00	4,69	200	14.015,92
28/06/2019 00:00:00	3,22	51	2.044,48
29/06/2019 00:00:00	3,65	355	8.774,66
30/06/2019 00:00:00	3,34	27	4.299,00
01/07/2019 00:00:00	6,68	44	116.506,42
02/07/2019 00:00:00	7,04	58	136.249,16
03/07/2019 00:00:00	6,22	87	57.932,56
04/07/2019 00:00:00	5,15	77	38.727,43
05/07/2019 00:00:00	3,68	301	12.251,55
06/07/2019 00:00:00	2,23	129	0,00
07/07/2019 00:00:00	-	-	-
08/07/2019 00:00:00	-	-	-
09/07/2019 00:00:00	-	-	-
10/07/2019 00:00:00	2,10	2	146,01
11/07/2019 00:00:00	3,15	3	2.531,80
12/07/2019 00:00:00	4,70	84	29.748,26
13/07/2019 00:00:00	6,86	82	69.352,65
14/07/2019 00:00:00	3,49	73	5.873,42
15/07/2019 00:00:00	4,53	49	30.750,66
16/07/2019 00:00:00	6,53	38	89.444,57
17/07/2019 00:00:00	4,82	31	22.775,12
18/07/2019 00:00:00	3,47	357	1.767,24
19/07/2019 00:00:00	4,06	317	12.272,99
20/07/2019 00:00:00	4,25	283	10.294,50
21/07/2019 00:00:00	4,17	52	19.681,04
22/07/2019 00:00:00	4,38	92	16.734,95
23/07/2019 00:00:00	4,12	248	18.764,28
24/07/2019 00:00:00	4,54	198	20.769,21
25/07/2019 00:00:00	6,92	222	71.086,48
26/07/2019 00:00:00	4,07	280	13.565,98
27/07/2019 00:00:00	4,43	61	12.086,25
28/07/2019 00:00:00	5,52	166	36.163,60
29/07/2019 00:00:00	7,54	254	165.295,42
30/07/2019 00:00:00	4,43	299	19.805,82
31/07/2019 00:00:00	4,02	40	17.763,47
01/08/2019 00:00:00	4,44	54	23.829,74
02/08/2019 00:00:00	4,32	81	8.009,59
03/08/2019 00:00:00	3,36	340	6.327,14
04/08/2019 00:00:00	3,58	303	6.078,73
05/08/2019 00:00:00	3,44	271	461,04
06/08/2019 00:00:00	4,13	220	3.077,00
07/08/2019 00:00:00	6,25	172	31.335,68
08/08/2019 00:00:00	10,38	185	139.100,77
09/08/2019 00:00:00	12,67	220	226.528,47
10/08/2019 00:00:00	6,12	262	40.734,91
11/08/2019 00:00:00	4,31	270	22.533,85
12/08/2019 00:00:00	4,09	331	7.656,13
13/08/2019 00:00:00	3,47	33	4.678,88
14/08/2019 00:00:00	4,30	250	23.377,13
15/08/2019 00:00:00	2,94	3	1.551,36
16/08/2019 00:00:00	3,71	255	14.708,25
17/08/2019 00:00:00	8,76	218	112.086,92
18/08/2019 00:00:00	6,27	326	34.535,39
19/08/2019 00:00:00	5,42	24	38.789,96
20/08/2019 00:00:00	7,04	50	113.203,00
21/08/2019 00:00:00	7,15	76	94.890,57
22/08/2019 00:00:00	5,87	100	53.223,66
23/08/2019 00:00:00	4,83	155	27.459,63
24/08/2019 00:00:00	3,88	294	5.977,93
25/08/2019 00:00:00	5,30	86	36.061,56
26/08/2019 00:00:00	4,20	66	17.409,56
27/08/2019 00:00:00	2,90	12	1.331,45
28/08/2019 00:00:00	2,85	262	2.772,23
29/08/2019 00:00:00	4,40	88	16.766,19
30/08/2019 00:00:00	4,44	92	14.027,82
31/08/2019 00:00:00	3,62	303	7.030,98
01/09/2019 00:00:00	7,67	28	123.086,58
02/09/2019 00:00:00	8,94	78	175.495,82
03/09/2019 00:00:00	6,02	96	53.771,89
04/09/2019 00:00:00	6,21	47	93.507,19
05/09/2019 00:00:00	9,01	56	218.821,36
06/09/2019 00:00:00	11,79	68	289.828,27
07/09/2019 00:00:00	7,46	54	160.741,59
08/09/2019 00:00:00	6,07	70	67.396,44
09/09/2019 00:00:00	5,33	338	34.482,12
10/09/2019 00:00:00	6,82	353	44.166,72
11/09/2019 00:00:00	5,68	47	54.820,48
12/09/2019 00:00:00	6,43	91	68.717,66
13/09/2019 00:00:00	7,72	91	109.584,82
14/09/2019 00:00:00	6,14	80	72.522,68
15/09/2019 00:00:00	5,94	82	67.542,48
16/09/2019 00:00:00	5,72	73	51.032,44
17/09/2019 00:00:00	4,83	99	27.633,30
18/09/2019 00:00:00	5,34	101	27.668,77
19/09/2019 00:00:00	5,67	110	47.664,68
20/09/2019 00:00:00	4,33	173	18.722,62
21/09/2019 00:00:00	9,36	180	146.687,75
22/09/2019 00:00:00	8,75	225	116.132,51
23/09/2019 00:00:00	10,48	182	158.482,93
24/09/2019 00:00:00	8,69	245	158.348,18
25/09/2019 00:00:00	8,13	235	111.078,05
26/09/2019 00:00:00	8,76	222	130.524,96
27/09/2019 00:00:00	5,08	254	63.778,82
28/09/2019 00:00:00	3,89	208	27.263,21
29/09/2019 00:00:00	9,30	222	165.404,67
30/09/2019 00:00:00	7,42	207	67.598,96
01/10/2019 00:00:00	9,17	241	85.880,79
02/10/2019 00:00:00	2,76	321	845,05
03/10/2019 00:00:00	5,26	209	31.060,63
04/10/2019 00:00:00	2,65	300	1.385,73
05/10/2019 00:00:00	2,90	238	9.388,30
06/10/2019 00:00:00	1,84	268	338,37
07/10/2019 00:00:00	3,10	238	4.558,37
08/10/2019 00:00:00	5,75	278	31.886,21
09/10/2019 00:00:00	3,75	296	12.964,82
10/10/2019 00:00:00	2,38	29	288,07
11/10/2019 00:00:00	4,66	190	18.973,50
12/10/2019 00:00:00	8,57	192	110.808,48
13/10/2019 00:00:00	6,13	220	71.858,24
14/10/2019 00:00:00	6,89	227	109.696,65
15/10/2019 00:00:00	11,15	209	205.680,14
16/10/2019 00:00:00	11,84	192	190.576,46
17/10/2019 00:00:00	6,92	236	81.638,21
18/10/2019 00:00:00	7,66	230	104.424,69
19/10/2019 00:00:00	3,71	321	13.085,29
20/10/2019 00:00:00	4,99	324	16.669,13
21/10/2019 00:00:00	3,35	13	18.108,42
22/10/2019 00:00:00	5,70	53	62.807,57
23/10/2019 00:00:00	5,80	331	32.759,29
24/10/2019 00:00:00	8,80	220	129.725,60
25/10/2019 00:00:00	7,18	174	89.541,31
26/10/2019 00:00:00	7,86	171	113.328,61
27/10/2019 00:00:00	4,93	141	26.793,26
28/10/2019 00:00:00	6,49	160	56.290,37
29/10/2019 00:00:00	7,37	189	63.505,59
30/10/2019 00:00:00	6,86	192	69.143,96
31/10/2019 00:00:00	7,56	216	88.718,29
01/11/2019 00:00:00	12,56	241	285.926,99
02/11/2019 00:00:00	12,65	246	258.743,35
03/11/2019 00:00:00	14,67	285	53.529,84
04/11/2019 00:00:00	9,96	258	181.249,15
05/11/2019 00:00:00	10,48	294	196.672,83
06/11/2019 00:00:00	7,68	257	104.584,93
07/11/2019 00:00:00	7,33	273	122.701,91
08/11/2019 00:00:00	7,70	283	92.301,17
09/11/2019 00:00:00	9,64	268	165.814,85
10/11/2019 00:00:00	6,76	281	70.151,76
11/11/2019 00:00:00	5,72	305	44.558,95
12/11/2019 00:00:00	8,30	248	166.561,09
13/11/2019 00:00:00	8,46	304	133.909,27
14/11/2019 00:00:00	12,69	264	231.542,63
15/11/2019 00:00:00	9,07	132	121.584,17
16/11/2019 00:00:00	6,13	107	55.905,16
17/11/2019 00:00:00	8,76	121	121.448,51
18/11/2019 00:00:00	3,33	134	6.324,49
19/11/2019 00:00:00	5,32	160	32.125,96
20/11/2019 00:00:00	6,86	181	63.113,53
21/11/2019 00:00:00	8,80	217	118.869,67
22/11/2019 00:00:00	13,47	220	254.970,18
23/11/2019 00:00:00	10,36	286	178.001,95
24/11/2019 00:00:00	11,16	211	180.220,41
25/11/2019 00:00:00	10,89	221	208.131,61
26/11/2019 00:00:00	15,94	220	291.249,89
27/11/2019 00:00:00	12,77	243	255.176,74
28/11/2019 00:00:00	6,09	246	79.439,33
29/11/2019 00:00:00	4,30	189	22.125,76
30/11/2019 00:00:00	10,96	229	196.886,53
01/12/2019 00:00:00	7,62	38	100.444,59
02/12/2019 00:00:00	9,70	51	222.903,41
03/12/2019 00:00:00	8,86	62	165.796,87
04/12/2019 00:00:00	4,66	20	40.112,21
05/12/2019 00:00:00	6,57	52	110.693,22
06/12/2019 00:00:00	3,52	41	6.921,53
07/12/2019 00:00:00	4,70	39	22.458,35
08/12/2019 00:00:00	6,51	281	85.726,65
09/12/2019 00:00:00	3,62	257	28.003,25
10/12/2019 00:00:00	7,56	33	116.954,98
11/12/2019 00:00:00	7,91	276	186.437,35
12/12/2019 00:00:00	11,57	260	323.329,91
13/12/2019 00:00:00	10,39	260	312.231,12
14/12/2019 00:00:00	14,45	223	272.246,99
15/12/2019 00:00:00	6,54	218	66.301,40
16/12/2019 00:00:00	4,33	0	10.292,48
17/12/2019 00:00:00	5,22	208	41.167,88
18/12/2019 00:00:00	11,51	164	250.497,91
19/12/2019 00:00:00	13,67	207	247.710,20
20/12/2019 00:00:00	12,11	235	112.540,80
21/12/2019 00:00:00	19,12	250	66.419,48
22/12/2019 00:00:00	13,11	251	47.790,80
23/12/2019 00:00:00	10,63	206	14.239,90
24/12/2019 00:00:00	8,14	199	12.246,68
25/12/2019 00:00:00	9,91	157	165.092,94
26/12/2019 00:00:00	5,53	199	46.145,40
27/12/2019 00:00:00	5,73	124	48.442,84
28/12/2019 00:00:00	5,14	128	43.181,11
29/12/2019 00:00:00	3,95	140	12.303,90
30/12/2019 00:00:00	2,81	189	12.087,17
31/12/2019 00:00:00	2,50	354	3.794,39
01/01/2020 00:00:00	3,55	135	1.281,80
02/01/2020 00:00:00	8,09	191	120.846,65
03/01/2020 00:00:00	3,62	89	11.138,60
04/01/2020 00:00:00	6,07	100	54.917,09
05/01/2020 00:00:00	4,22	122	31.233,79
06/01/2020 00:00:00	4,88	203	26.071,93
07/01/2020 00:00:00	3,94	169	12.140,56
08/01/2020 00:00:00	4,67	202	21.023,64
09/01/2020 00:00:00	10,33	218	92.238,12
10/01/2020 00:00:00	4,29	349	290,54
11/01/2020 00:00:00	-	-	-
12/01/2020 00:00:00	-	-	-
13/01/2020 00:00:00	13,69	186	151.702,35
14/01/2020 00:00:00	15,54	147	269.712,63
15/01/2020 00:00:00	12,11	90	82.637,05
16/01/2020 00:00:00	12,36	129	19.473,84
17/01/2020 00:00:00	5,45	176	20.518,73
18/01/2020 00:00:00	8,71	282	173.208,82
19/01/2020 00:00:00	12,26	47	291.202,38
20/01/2020 00:00:00	14,96	59	343.753,71
21/01/2020 00:00:00	12,67	60	326.563,11
22/01/2020 00:00:00	8,30	57	194.621,28
23/01/2020 00:00:00	4,48	29	31.422,34
24/01/2020 00:00:00	3,07	44	5.853,88
25/01/2020 00:00:00	2,47	42	810,27
26/01/2020 00:00:00	9,92	195	151.550,91
27/01/2020 00:00:00	12,16	230	259.675,37
28/01/2020 00:00:00	6,42	242	78.335,46
29/01/2020 00:00:00	12,31	205	238.883,68
30/01/2020 00:00:00	11,06	204	199.888,11
31/01/2020 00:00:00	10,46	202	186.308,48
01/02/2020 00:00:00	12,07	219	236.239,32
02/02/2020 00:00:00	11,02	188	187.307,74
03/02/2020 00:00:00	8,33	195	125.249,94
04/02/2020 00:00:00	4,32	76	33.232,77
05/02/2020 00:00:00	7,40	65	95.871,32
06/02/2020 00:00:00	5,18	25	39.496,41
07/02/2020 00:00:00	8,32	62	98.457,60
08/02/2020 00:00:00	5,82	27	41.503,45
09/02/2020 00:00:00	12,63	202	254.225,85
10/02/2020 00:00:00	11,08	222	211.517,58
11/02/2020 00:00:00	4,26	302	42.173,81
12/02/2020 00:00:00	4,85	54	37.320,44
13/02/2020 00:00:00	8,71	233	153.660,93
14/02/2020 00:00:00	6,64	206	49.006,53
15/02/2020 00:00:00	11,98	190	202.798,70
16/02/2020 00:00:00	15,68	214	251.025,15
17/02/2020 00:00:00	5,59	293	105.308,75
18/02/2020 00:00:00	2,59	39	1.881,29
19/02/2020 00:00:00	3,08	90	6.849,74
20/02/2020 00:00:00	6,32	38	59.831,59
21/02/2020 00:00:00	4,56	41	30.086,71
22/02/2020 00:00:00	2,89	16	2.588,96
23/02/2020 00:00:00	2,64	18	65,47
24/02/2020 00:00:00	6,34	25	75.534,46
25/02/2020 00:00:00	7,55	0	122.442,98
26/02/2020 00:00:00	6,09	340	102.318,84
27/02/2020 00:00:00	9,35	246	198.864,24
28/02/2020 00:00:00	10,27	161	157.292,53
29/02/2020 00:00:00	13,38	237	258.597,08
01/03/2020 00:00:00	13,09	230	247.370,68